,Unnamed: 0,attributes.Ambience.divey,attributes.RestaurantsDelivery,attributes.DogsAllowed,postal_code,hours.Thursday,attributes.HairSpecializesIn.coloring,attributes.BestNights.sunday,attributes.BYOB,attributes.AgesAllowed,hours.Friday,latitude,attributes.Alcohol,attributes.Ambience.classy,attributes.RestaurantsTableService,business_id,attributes.Ambience.touristy,attributes.RestaurantsCounterService,attributes.Corkage,attributes.RestaurantsGoodForGroups,categories,name,attributes.BusinessAcceptsBitcoin,attributes.HappyHour,attributes.WheelchairAccessible,attributes.Ambience.hipster,attributes.BusinessAcceptsCreditCards,is_open,attributes.Music.video,attributes.Music.live,attributes.Music.background_music,neighborhood,attributes.BusinessParking.lot,attributes.Music.karaoke,review_count,attributes.ByAppointmentOnly,attributes.NoiseLevel,attributes.HairSpecializesIn.perms,state,attributes.DriveThru,attributes.HasTV,attributes.GoodForMeal.dinner,attributes.BusinessParking.street,address,attributes.RestaurantsAttire,hours.Sunday,attributes.BestNights.tuesday,attributes.DietaryRestrictions.vegetarian,attributes.AcceptsInsurance,attributes.BestNights.wednesday,hours.Wednesday,attributes.HairSpecializesIn.kids,attributes.Open24Hours,attributes.Ambience.trendy,attributes.CoatCheck,hours.Monday,attributes.HairSpecializesIn.straightperms,city,attributes.HairSpecializesIn.curly,attributes.Music.no_music,hours.Tuesday,attributes.HairSpecializesIn.africanamerican,stars,attributes.RestaurantsPriceRange2,attributes.Ambience.intimate,attributes.GoodForMeal.latenight,attributes.GoodForMeal.dessert,attributes.BusinessParking.validated,attributes.GoodForMeal.lunch,attributes.GoodForKids,attributes.DietaryRestrictions.soy-free,attributes.GoodForMeal.brunch,attributes.BusinessParking.valet,longitude,attributes.DietaryRestrictions.gluten-free,attributes.BYOBCorkage,attributes.BusinessParking.garage,attributes.BestNights.friday,hours.Saturday,attributes.Music.dj,attributes.HairSpecializesIn.extensions,attributes.BestNights.saturday,attributes.Ambience.casual,attributes.BestNights.thursday,attributes.BestNights.monday,attributes.HairSpecializesIn.asian,attributes.DietaryRestrictions.kosher,attributes.WiFi,attributes.Smoking,attributes.DietaryRestrictions.halal,attributes.GoodForDancing,attributes.GoodForMeal.breakfast,attributes.Caters,attributes.RestaurantsReservations,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.vegan,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale,attributes.RestaurantsTakeOut,attributes.BikeParking,attributes.OutdoorSeating
4888,67481,False,False,,89103,0:00-0:00,,,,,0:00-0:00,36.1142031458,full_bar,False,True,BOMgSyi4-TYAnjVn3m0z3A,False,,,True,"[u'Restaurants', u'Cafes', u'American (Traditional)', u'Breakfast & Brunch']",24 Seven Cafe,,,True,False,True,0,,,,,True,,179,,average,,NV,,True,False,False,4321 W Flamingo Rd,casual,0:00-0:00,,,,,0:00-0:00,,,False,,0:00-0:00,,Las Vegas,,,0:00-0:00,,3.0,2.0,False,False,False,False,False,True,,False,False,-115.19443677299999,,,True,,0:00-0:00,,,,True,,,,,no,,,,True,False,False,,,False,,False,True,False,False
4889,67504,False,False,True,85004,11:00-22:00,,False,,,11:00-22:00,33.466217,full_bar,False,True,wWDNwNb6ygJorKujOuifhA,False,,,True,"[u'Restaurants', u'Nightlife', u'Bars', u'Italian', u'Pizza']",Forno 301,,True,True,False,True,1,False,False,True,,True,False,292,,average,,AZ,,True,True,False,1616 N Central Ave,casual,11:00-22:00,False,,,False,11:00-22:00,,,False,False,11:00-22:00,,Phoenix,,False,11:00-22:00,,4.5,2.0,True,False,True,False,True,True,,False,False,-112.0745048,,,False,True,11:00-22:00,False,,True,False,True,False,,,free,outdoor,,False,False,False,True,,,False,False,False,True,True,True
4890,67505,False,False,False,89135,17:00-22:00,,False,,,17:00-23:00,36.156400700000006,full_bar,True,True,RodA_gxhr2Mj-pyQAL2RAQ,False,,,True,"[u'Italian', u'Nightlife', u'Wine Bars', u'Restaurants', u'Bars']",Salute Trattoria Italiana,False,True,True,False,True,0,False,False,True,South Summerlin,False,False,267,,average,,NV,,True,True,False,11011 W Charleston Blvd,casual,17:00-22:00,False,,,False,17:00-22:00,,,False,False,17:00-22:00,,Las Vegas,,False,17:00-22:00,,3.5,2.0,False,False,False,False,False,False,,False,True,-115.33355520000002,,,True,True,17:00-23:00,False,,True,False,False,True,,,free,no,,False,False,False,True,,,True,False,False,True,True,True
4891,67510,False,False,,85053,14:00-2:00,,True,,,11:00-2:00,33.6416158328,full_bar,False,True,3QQEc5QUP-h6LCkUZQEYQw,False,,,True,"[u'Restaurants', u'Bars', u'Pizza', u'Sports Bars', u'Nightlife']",Santisi Brothers,,True,True,False,True,1,False,False,False,,True,False,361,,loud,,AZ,,True,True,False,"2710 W Bell Rd, Ste 1115",casual,11:00-0:00,False,,,False,14:00-0:00,,,False,False,14:00-0:00,,Phoenix,,False,14:00-0:00,,4.0,2.0,False,True,False,False,True,False,,False,False,-112.117455277,,,False,True,11:00-2:00,False,,True,True,False,False,,,free,outdoor,,False,False,True,True,,,False,True,False,True,True,True
4892,67534,False,True,,89052,8:00-12:00,,,,,17:00-22:30,35.99725570000001,full_bar,False,True,E0YuuRpK_4RpaUF7JK3mhg,False,,,True,"[u'Restaurants', u'Southern', u'Italian', u'Breakfast & Brunch']",Bratalian Neapolitan Cantina,,,True,False,True,1,,,,Anthem,True,,205,,average,,NV,,True,True,False,"10740 S Eastern Ave, Ste 155",casual,17:00-22:00,,,,,8:00-12:00,,,False,,17:00-22:30,,Henderson,,,17:00-22:30,,4.0,2.0,False,False,False,False,False,True,,False,False,-115.1012173,,,False,,17:00-22:30,,,,True,,,,,free,,,,False,True,True,,,False,,False,True,True,False
4893,67545,False,False,,89158,6:00-0:00,,,,,6:00-0:00,36.1092406,beer_and_wine,False,True,CCVh8YKdN3c-WgqEbzya3A,False,,,True,"[u'Food', u'Juice Bars & Smoothies', u'Cafes', u'Restaurants', u'Breakfast & Brunch']",Market Cafe Vdara,,,,False,True,1,,,,The Strip,False,,183,,average,,NV,,False,False,False,2600 W Harmon Ave,casual,6:00-0:00,,,,,6:00-22:00,,,False,,6:00-22:00,,Las Vegas,,,6:00-22:00,,3.0,2.0,False,False,False,False,True,True,,True,False,-115.1784884,,,False,,6:00-0:00,,,,True,,,,,free,,,,True,False,False,,,False,,False,True,False,False
4894,67569,False,False,,85224,15:00-21:00,,,,,15:00-21:00,33.31905,none,False,True,ogy9bGt9KT5apjKEZLzsTA,False,,,True,"[u'Salad', u'Restaurants', u'Food', u'Desserts', u'Thai']",Thai Paradise,,,True,False,True,1,,,,,True,,162,,quiet,,AZ,,False,True,False,918 N Alma School Rd,casual,13:00-18:00,,,,,15:00-21:00,,,False,,15:00-21:00,,Chandler,,,15:00-21:00,,4.0,1.0,False,False,False,False,True,True,,False,False,-111.8605765,,,False,,15:00-21:00,,,,True,,,,,no,,,,False,False,False,,,False,,False,True,True,False
4895,67572,False,True,False,89119,17:00-22:00,,,,,17:00-22:00,36.115142,full_bar,True,True,yy7pPm_QGVRm6exD__Htug,False,,,True,"[u'Restaurants', u'Pakistani', u'Buffets', u'Gluten-Free', u'Indian', u'Vegan']",India Masala Bar & Grill,False,,True,False,True,1,,,,Eastside,True,,286,,quiet,,NV,,True,True,False,1040 E Flamingo Rd,casual,17:00-22:00,,,,,17:00-22:00,,,False,,17:00-22:00,,Las Vegas,,,17:00-22:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-115.141869,,,False,,17:00-22:00,,,,False,,,,,no,,,,False,True,True,,,False,,False,True,True,False
4896,67586,False,False,,89109,17:30-22:30,,,,,17:30-22:30,36.1071523736,full_bar,True,True,qmIHO-6T_KEfPC9jyGDamQ,False,,,True,"[u'Steakhouses', u'Restaurants']",Jean Georges Steakhouse,,,True,False,True,1,,,,The Strip,False,,676,,average,,NV,,True,True,False,3730 Las Vegas Blvd S,dressy,17:30-22:30,,,,,17:30-22:30,,,False,,17:30-22:30,,Las Vegas,,,17:30-22:30,,3.5,4.0,False,False,False,False,False,False,,False,False,-115.17713073899999,,,True,,17:30-22:30,,,,False,,,,,free,,,,False,False,True,,,False,,True,True,False,False
4897,67616,,True,,M2H 1S8,10:00-1:00,,,,,10:00-2:00,43.790629627,none,False,True,RlNmDWJ0kkEWXW7yORJZVw,False,,,True,"[u'Restaurants', u'Chinese']",Congee Wong,,,True,False,True,1,,,,,True,,156,,average,,ON,,False,True,False,10 Ravel Road,casual,10:00-1:00,,,,,10:00-1:00,,,False,,10:00-1:00,,North York,,,10:00-1:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-79.3657713092,,,False,,10:00-2:00,,,,True,,,,,no,,,,False,True,True,,,False,,False,True,True,False
4898,67622,False,False,,85004,8:00-21:00,,,,,8:00-21:00,33.4589187,none,False,False,9Cq_NVvWZOEAzmE7tqJgmg,False,,,True,"[u'Restaurants', u'Hot Dogs', u'American (New)', u'Food Stands', u'Food Trucks', u'Food']",Short Leash Hot Dogs Food Truck,,,True,False,True,1,,,,,False,,401,,average,,AZ,,False,True,True,110 E Roosevelt St,casual,8:00-15:00,,,,,8:00-21:00,,,False,,8:00-21:00,,Phoenix,,,8:00-21:00,,4.5,1.0,False,False,False,False,True,True,,False,False,-112.0722006,,,False,,8:00-21:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,True
4899,67636,False,False,,85295,11:00-22:00,,,,,11:00-23:00,33.3078070226,full_bar,False,True,8BG2u8inkqzCb2tm6YlqDw,False,,,True,"[u'American (New)', u'Sushi Bars', u'Restaurants']",Kona Grill,,,True,False,True,1,,,,,False,,291,,average,,AZ,,True,True,False,2224 E Williams Field Rd,casual,11:00-22:00,,,,,11:00-22:00,,,True,,11:00-22:00,,Gilbert,,,11:00-22:00,,3.5,2.0,False,False,False,False,True,True,,False,False,-111.742225886,,,False,,11:00-23:00,,,,True,,,,,free,,,,False,False,True,,,False,,False,True,True,True
4900,67645,False,False,,89169,11:30-22:00,,,,,11:30-22:00,36.10131,full_bar,False,True,UcgCSTCtPv1GeW5bKsEdag,False,,,True,"[u'Restaurants', u'Burgers', u'American (New)']",Grind Burger Bar and Lounge,,,True,False,True,0,,,,Eastside,True,,199,,average,,NV,False,True,True,False,360 E Tropicana Ave,casual,11:30-22:00,,,,,11:30-22:00,,,False,,11:30-22:00,,Las Vegas,,,11:30-22:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-115.156429,,,False,,11:30-22:00,,,,True,,,,,free,,,,False,False,False,,,False,,False,True,,True
4901,67651,False,False,,44111,11:00-21:30,,,,,11:00-22:30,41.45825479999999,none,False,True,AsVR-X40wAzI7z7oRpsbTA,False,,,True,"[u'Vietnamese', u'Restaurants', u'Thai', u'Cambodian']",Cuisine Du Cambodge,,,,False,False,0,,,,Jefferson,False,,165,,quiet,,OH,,False,True,True,13124 Lorain Ave,casual,15:00-21:00,,,,,11:00-21:30,,,False,,,,Cleveland,,,11:00-21:30,,4.5,1.0,False,False,False,False,True,True,,False,False,-81.78098990000002,,,False,,11:00-22:30,,,,True,,,,,no,,,,False,False,True,,,False,,False,True,True,False
4902,67657,False,False,False,89183,12:00-23:00,,,,,12:00-0:00,36.013144,none,False,True,PM0A7ZgbxvtbRCj931PbyQ,False,,,True,"[u'Asian Fusion', u'Food', u'Japanese', u'Hot Pot', u'Chinese', u'Do-It-Yourself Food', u'Restaurants']",Shabu Grill,False,,True,False,True,1,,,,Southeast,True,,271,,average,,NV,,True,True,False,"1263 E Silverado Ranch, Ste 106",casual,12:00-23:00,,,,,12:00-23:00,,,False,,12:00-23:00,,Las Vegas,,,12:00-23:00,,3.5,2.0,False,False,False,False,True,True,,False,False,-115.136143,,,False,,12:00-0:00,,,,True,,,,,free,,,,False,False,True,,,False,,False,False,True,False
4903,67671,False,False,,85281,10:30-1:00,,,False,,10:30-1:30,33.4349039,none,False,False,W2CzAePJakvARgoQuohbOA,False,,False,True,"[u'Fast Food', u'Burgers', u'Restaurants']",In-N-Out Burger,,,True,False,True,1,,,,,True,,361,,average,,AZ,True,False,True,False,920 E Playa Del Norte,casual,10:30-1:00,,,,,10:30-1:00,,,False,,10:30-1:00,,Tempe,,,10:30-1:00,,4.5,1.0,False,True,False,False,True,True,,False,False,-111.9253304,,yes_free,False,,10:30-1:30,,,,True,,,,,no,,,,False,False,False,,,False,,False,True,True,True
4904,67672,,False,,89102,9:00-23:30,,,,,9:00-23:30,36.125897,,,,bcJmbFHVAkLFqhJbUTdbyQ,,,,,"[u'Bakeries', u'Coffee & Tea', u'Desserts', u'Food']",Crown Bakery,,,True,,True,1,,,,Chinatown,True,,312,False,,,NV,,,False,False,4355 Spring Mountain Rd,,9:00-23:30,,,,,9:00-23:30,,,,,9:00-23:30,,Las Vegas,,,9:00-23:30,,4.0,1.0,,False,False,False,False,,,False,False,-115.198185,,,False,,9:00-23:30,,,,,,,,,free,,,,False,True,,,,,,,True,True,False
4905,67715,,False,,M6K 3P6,11:30-2:00,,False,,,11:30-2:00,43.638951559700004,full_bar,False,True,Py97oycFokZ296KJ2Pe-hQ,False,,,True,"[u'Gastropubs', u'Restaurants', u'Comfort Food', u'Nightlife', u'Bars', u'Canadian (New)']",Williams Landing Bar Grill Hub Restaurant,,True,,False,True,1,False,False,True,Liberty Village,False,False,210,,loud,,ON,,True,True,True,120 Lynn Williams St,casual,10:00-0:00,False,,,True,11:30-2:00,,,True,False,11:30-2:00,,Toronto,,False,11:30-2:00,,3.0,2.0,False,False,False,False,False,False,,False,False,-79.41755989949999,,,False,True,10:00-2:00,True,,True,False,False,False,,,no,,,False,False,False,True,,,False,False,False,True,True,True
4906,67716,False,False,,85225,6:00-14:00,,,,,6:00-14:00,33.3345446,none,False,True,c7I_UpoNg7ZP8UClLhbSUQ,False,,,True,"[u'Breakfast & Brunch', u'Restaurants', u'Diners']",Hoosier Cafe,,,True,False,True,1,,,,,True,,195,,average,,AZ,,False,False,False,393 W Warner Rd,casual,6:00-14:00,,,,,6:00-14:00,,,False,,6:00-14:00,,Chandler,,,6:00-14:00,,4.0,1.0,False,False,False,False,True,True,,True,False,-111.8463429,,,False,,6:00-14:00,,,,True,,,,,no,,,,True,False,False,,,False,,False,True,True,False
4907,67720,False,False,True,85254,,,,,,,33.5808348,full_bar,False,True,bk4FIHt8ODRBPfqL4Fd2aQ,False,,,True,"[u'Restaurants', u'American (New)', u'Gluten-Free', u'Burgers']",Indulge Burgers & More,,,True,False,True,0,,,,,True,,242,,average,,AZ,False,True,True,False,10392 N Scottsdale Rd,casual,,,,,,,,,False,,,,Scottsdale,,,,,3.5,2.0,False,False,False,False,True,True,,False,False,-111.9268582,,,False,,,,,,True,,,,,free,,,,False,True,False,,,False,,False,True,,True
4908,67730,,False,,89139,13:00-22:00,,,,,13:00-23:00,36.0444530521,none,,,Hp8k_RpSIWSeJguyaQpfIw,,,,,"[u'Ice Cream & Frozen Yogurt', u'Gelato', u'Food', u'Desserts']",Gelatology,,,,,True,1,,,,Southwest,True,,506,False,,,NV,,,False,False,"7910 S Rainbow Blvd, Ste 110",,12:00-22:00,,,,,13:00-22:00,,,,,13:00-22:00,,Las Vegas,,,13:00-22:00,,5.0,1.0,,False,True,False,False,,,False,False,-115.24290182899999,,,False,,13:00-23:00,,,,,,,,,no,,,,False,False,,,,,,,True,True,
4909,67751,False,False,False,89102,17:00-2:00,,,,,17:00-3:00,36.1257028382,full_bar,False,True,dxeu5YQIzw0jOp1cSVkimg,False,,,True,"[u'Tapas Bars', u'Ramen', u'Beer', u'Wine & Spirits', u'Sushi Bars', u'Nightlife', u'Food', u'Japanese', u'Bars', u'Restaurants']",Izakaya Go,False,,True,False,True,1,,,,Chinatown,True,,484,,average,,NV,,True,True,False,"3775 Spring Mountain Rd, Ste 301",casual,17:00-2:00,,,,,17:00-2:00,,,False,,17:00-2:00,,Las Vegas,,,17:00-2:00,,4.5,2.0,False,True,True,False,False,True,,False,False,-115.189529033,,,False,,17:00-3:00,,,,True,,,,,free,,,,False,False,True,,,False,,False,True,True,False
4910,67760,,True,False,H3G 2B2,11:00-0:00,,,,,11:00-0:00,45.4978925,full_bar,False,True,xtktc6OTdtilAREgJH-P4g,False,,,True,"[u'Restaurants', u'American (Traditional)', u'Burgers']",Burger Bar Crescent,,,False,False,True,1,,,,Ville-Marie,True,,324,,average,,QC,False,True,True,True,1465 Rue Crescent,casual,11:00-0:00,,,,,11:00-0:00,,,False,,11:00-0:00,,Montréal,,,11:00-0:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-73.5766917,,,False,,11:00-0:00,,,,True,,,,,free,,,,False,True,True,,,False,,False,True,True,True
4911,67772,False,False,,28210,11:00-0:00,,False,,,11:00-1:00,35.152861,full_bar,False,True,fzRxHv7XnnDqTmX25tVbJg,False,,,True,"[u'Nightlife', u'American (New)', u'Sports Bars', u'Bars', u'American (Traditional)', u'Chicken Wings', u'Restaurants']",Taco Mac,,True,True,False,True,1,False,False,True,South Park,False,False,302,,loud,,NC,,True,True,False,"4626 Piedmont Row Dr, Bldg E Ste 115",casual,11:00-0:00,False,,,False,11:00-0:00,,,False,False,11:00-0:00,,Charlotte,,False,11:00-0:00,,2.5,2.0,False,False,False,False,True,True,,False,False,-80.8398047,,,True,True,11:00-1:00,False,,True,True,True,False,,,free,outdoor,,False,False,True,False,,,False,False,False,True,True,True
4912,67774,False,False,,44113,17:00-23:00,,,,,17:00-0:00,41.4998531,full_bar,False,True,QJ1YpQLVuentjgTQqNqqpw,False,,,True,"[u'Steakhouses', u'Restaurants']",XO Prime Steaks,,,True,False,True,1,,,,Warehouse District,False,,159,,quiet,,OH,,True,True,True,500 W St Clair Ave,dressy,16:00-22:00,,,,,17:00-23:00,,,False,,17:00-23:00,,Cleveland,,,17:00-23:00,,3.5,3.0,False,False,False,False,False,False,,False,True,-81.6984516,,,False,,17:00-0:00,,,,False,,,,,no,,,,False,False,True,,,True,,False,False,True,False
4913,67778,False,False,,44113,11:30-22:00,,,,,11:00-23:00,41.4841719,full_bar,False,True,6g8S6V0iyYu6QMvt0QfIqA,False,,,True,"[u'American (Traditional)', u'Burgers', u'Breakfast & Brunch', u'Restaurants']",Heck's Cafe,,,True,False,True,1,,,,Ohio City,False,,201,,average,,OH,False,True,True,True,2927 Bridge Ave,casual,10:30-21:00,,,,,11:30-22:00,,False,False,,11:30-22:00,,Cleveland,,,11:30-22:00,,3.5,2.0,False,False,False,False,True,True,,False,False,-81.70830620000002,,,False,,11:00-23:00,,,,True,,,,,free,,,,False,False,True,,,False,,False,True,True,True
4914,67801,False,False,,85254,10:00-20:30,,,,,10:00-20:30,33.6098977177,none,False,True,ARWLV46iIa3Dvt1y8-SPpA,False,,,True,"[u'Restaurants', u'Italian']",Ristorante Giuseppe,,,True,False,False,1,,,,,True,,261,,average,,AZ,,False,True,False,"13610 N Scottsdale Rd, Ste 9",casual,5:00-20:30,,,,,10:00-20:30,,,False,,10:00-20:30,,Scottsdale,,,10:00-20:30,,4.0,2.0,False,False,False,False,False,True,,False,False,-111.92724209299999,,yes_free,False,,10:00-20:30,,,,True,,,,,no,,,,False,True,True,,,False,,False,True,True,True
4915,67805,False,False,,85015,11:00-21:00,,,,,11:00-21:00,33.4809612,beer_and_wine,False,True,VRC7J-ahI4em9ddhihxq5w,False,,,False,"[u'Italian', u'Restaurants', u'Pizza', u'Salad']",Pizza A Metro,,,True,False,True,1,,,,,True,,322,,average,,AZ,,True,True,False,2336 W Thomas Rd,casual,,,,,,11:00-21:00,,,False,,11:00-21:00,,Phoenix,,,11:00-21:00,,4.5,2.0,False,False,False,False,False,True,,False,False,-112.110207,,,False,,11:00-21:30,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,False
4916,67813,False,False,,15201,11:00-2:00,,False,,,11:00-2:00,40.4707828,full_bar,False,True,-7H-oXvCxJzuT42ky6Db0g,False,,,True,"[u'Restaurants', u'American (New)', u'Bars', u'Nightlife', u'Cocktail Bars']",Industry Public House,,False,True,False,True,1,False,False,False,Lawrenceville,False,False,466,,average,,PA,,True,True,True,4305 Butler St,casual,10:00-2:00,False,,,False,11:00-2:00,,,True,False,11:00-2:00,,Pittsburgh,,False,11:00-2:00,,3.5,2.0,False,False,False,False,True,False,,False,False,-79.9602498,,,False,True,11:00-2:00,False,,True,False,True,False,,,free,no,,False,False,False,True,,,False,False,False,True,True,False
4917,67833,False,False,False,85251,11:00-22:00,,,False,,11:00-23:00,33.50283710000001,full_bar,False,True,4Fylkp8eS2FD9-53eycqLw,False,False,,True,"[u'Restaurants', u'Sushi Bars', u'American (Traditional)']",Kona Grill,False,,True,False,True,1,,,,,False,,390,,average,,AZ,,True,True,False,"7014 E Camelback Rd, Fashion Square Mall",casual,11:00-21:00,,,,,11:00-22:00,,,False,,11:00-22:00,,Scottsdale,,,11:00-22:00,,3.5,2.0,False,False,False,False,True,True,,False,True,-111.9294198,,no,True,,11:00-23:00,,,,True,,,,,free,,,,False,True,True,,,False,,False,True,True,True
4918,67846,False,False,,89102,17:00-22:00,,,,,17:00-22:00,36.14397329999999,beer_and_wine,False,True,gTlDDzDEHyDQ6iwjNhpI6A,False,,,True,"[u'Indian', u'Restaurants']",Mount Everest India's Cuisine,,,True,False,True,1,,,,Westside,True,,1152,,average,,NV,,True,True,False,3641 W Sahara Ave,casual,17:00-22:00,,,,,17:00-22:00,,,False,,17:00-22:00,,Las Vegas,,,17:00-22:00,,4.5,2.0,False,False,False,False,True,True,,False,False,-115.1898435,,,False,,17:00-22:00,,,,True,,,,,no,,,,False,True,True,,,False,,False,True,True,False
4919,67854,False,True,,15224,11:00-2:00,,,,,11:00-2:00,40.4620358,full_bar,False,True,fiRbomFAAtfTYOTTtnDUcA,False,,,True,"[u'Salad', u'Pizza', u'Restaurants', u'Burgers']",Caliente Pizza & Drafthouse,,,,False,True,1,,,,Bloomfield,False,,216,,average,,PA,False,True,True,True,4624 Liberty Ave,casual,11:00-2:00,,,,,11:00-2:00,,,False,,11:00-2:00,,Pittsburgh,,,11:00-2:00,,3.0,2.0,False,True,False,False,False,False,,False,False,-79.9501025,,,False,,11:00-2:00,,,,True,,,,,free,,,,False,False,False,,,False,,False,True,True,False
4920,67861,,,,85016,8:00-21:00,,,,,8:00-21:00,33.5072229412,,,,p3cBYY8Tov5TOaXV2aY-wA,,,,,"[u'Beer', u'Wine & Spirits', u'Food', u'Shopping', u'Florists', u'Grocery', u'Flowers & Gifts', u'Specialty Food']",Trader Joe's,,,True,,True,1,,,,,True,,159,,,,AZ,,,,False,4821 N 20th St,,8:00-21:00,,,,,8:00-21:00,,,,,8:00-21:00,,Phoenix,,,8:00-21:00,,4.5,2.0,,,,False,,,,,False,-112.037783065,,,False,,8:00-21:00,,,,,,,,,,,,,,False,,,,,,,False,True,
4921,67863,False,True,False,85044,11:00-21:00,,False,False,,11:00-22:00,33.3321869,full_bar,False,True,cpkBJhBujpBFZ0rOItE-4g,False,,False,True,"[u'Restaurants', u'Bars', u'American (New)', u'Italian', u'Wine Bars', u'Nightlife', u'Caterers', u'Event Planning & Services']",Trattoria D'Amico,False,True,True,False,True,1,False,False,False,,True,False,164,,average,,AZ,,True,True,False,4902 E Warner Rd,casual,15:00-21:00,False,,,False,11:00-21:00,,,False,False,11:00-21:00,,Phoenix,,False,11:00-21:00,,4.0,2.0,False,False,False,False,False,False,,False,False,-111.979151,,yes_free,False,True,15:00-22:00,False,,True,False,False,True,,,free,outdoor,,False,False,True,True,,,True,False,False,True,False,True
4922,67895,False,False,,89147,17:00-2:00,,,,,17:00-2:00,36.1192428,beer_and_wine,False,True,yHYjDPuRtLvhvMpOn5fXOQ,False,,,True,"[u'Japanese', u'Sushi Bars', u'Restaurants']",Naked Fish's Sushi & Grill,,,True,False,True,1,,,,Spring Valley,True,,464,,average,,NV,,True,True,False,"3945 S Durango Dr, Ste A6",casual,17:00-2:00,,,,,17:00-2:00,,,False,,17:00-2:00,,Las Vegas,,,17:00-2:00,,4.5,2.0,False,True,False,False,False,True,,False,False,-115.279717,,,False,,17:00-2:00,,,,True,,,,,no,,,,False,False,True,,,False,,False,True,True,False
4923,67940,False,True,False,85251,16:00-23:00,,False,,,16:00-2:00,33.4966118344,full_bar,False,True,UotZUkpcI0p2J8RUAD36Ng,False,,,True,"[u'Gastropubs', u'Gluten-Free', u'Bars', u'American (New)', u'Nightlife', u'Beer', u'Wine & Spirits', u'Cocktail Bars', u'Seafood', u'Food', u'Restaurants', u'Lounges', u'Whiskey Bars']",Second Story Restaurant & Liquor Bar,False,True,False,False,True,1,False,False,True,,True,False,354,,average,,AZ,,True,True,True,"4166 N Scottsdale Rd, Ste 102",casual,16:00-22:00,False,,,False,16:00-23:00,,,False,False,16:00-22:00,,Scottsdale,,False,16:00-22:00,,4.5,2.0,False,True,False,False,False,False,,False,False,-111.926354282,,,True,True,16:00-2:00,False,,True,False,True,False,,,free,no,,False,False,True,True,,,False,False,False,True,True,True
4924,67946,False,False,,89109,17:30-22:30,,False,False,,17:30-22:30,36.11199000000001,full_bar,True,True,bK_eTLw_uEuEyMzdZlKN6A,False,False,False,True,"[u'Nightlife', u'Bars', u'Restaurants', u'Asian Fusion']",Sensi,,False,True,False,True,0,False,False,False,The Strip,False,False,385,,average,,NV,,False,True,False,"Bellagio Las Vegas, 3600 S Las Vegas Blvd",dressy,17:30-22:30,False,,,False,17:30-22:30,,,False,True,,,Las Vegas,,False,17:30-22:30,,4.0,3.0,False,False,False,False,False,True,,False,True,-115.177001,,no,True,True,17:30-22:30,False,,True,False,False,False,,,free,no,,False,False,False,True,,,False,False,False,False,False,False
4925,67964,,False,False,EH1 1EE,12:00-23:00,,,,,12:00-23:00,55.94795970000001,full_bar,False,True,nJdNzQ5Z278gTCFJ4HQBLA,False,,,True,"[u'Modern European', u'Mediterranean', u'Wine Bars', u'Bars', u'Restaurants', u'Nightlife', u'British']",The Outsider,,,True,False,True,1,False,False,True,Grassmarket,False,False,180,,average,,EDH,,False,True,True,15/16 George IV Bridge,casual,12:00-23:00,,,,,12:00-23:00,,,True,True,12:00-23:00,,Edinburgh,,False,12:00-23:00,,4.0,2.0,False,False,False,,False,False,,False,False,-3.1921432000000003,,,False,,12:00-23:00,False,,,False,,,,,free,outdoor,,False,False,False,True,,,False,False,False,False,True,False
4926,67983,False,False,,89169,11:00-2:00,,,,,11:00-2:00,36.1216467,full_bar,False,True,-BmqghX1sv7sgsxOIS2yAg,False,,,True,"[u'Cafes', u'Vegetarian', u'Restaurants', u'Ethiopian']",Merkato Ethiopian Cafe,,,True,False,True,0,,,,Eastside,True,,186,,average,,NV,,True,True,False,"855 E Twain Ave, Ste 111",casual,11:00-2:00,,,,,11:00-2:00,,,False,,11:00-2:00,,Las Vegas,,,11:00-2:00,,4.0,1.0,False,False,False,False,False,True,,False,False,-115.144848,,no,False,,11:00-2:00,,,,True,,,,,no,,,,False,False,False,,,False,,False,True,False,False
4927,68002,,False,,89052,10:00-18:00,,,,,10:00-20:00,35.9799764,,,,j32eLTYoQef2ehvUbxS1fg,,,,,"[u'Bakeries', u'Desserts', u'Food']",Showboy BakeShop,,,True,,True,1,,,,Anthem,True,,196,,,,NV,,,,False,2591 Anthem Village Dr,,10:00-18:00,,,,,10:00-18:00,,,,,10:00-18:00,,Henderson,,,10:00-18:00,,4.5,2.0,,,,False,,,,,False,-115.1004085,,,False,,10:00-20:00,,,,,,,,,,,,,,True,,,,,,,True,True,
